Date,Valeur,Price,Open,High,Low,Vol.,Change %
09/23/2022,Star,121,121,121,121,0.02K,-2.42%
09/22/2022,Star,124,124,124,124,0.00K,0.02%
09/21/2022,Star,123.98,123.98,123.98,123.98,0.05K,-0.01%
09/20/2022,Star,123.99,123.99,123.99,123.99,0.02K,0.00%
09/19/2022,Star,123.99,123.99,123.99,123.99,0.07K,2.47%
09/14/2022,Star,121,121,121,121,0.21K,0.00%
09/13/2022,Star,121,121,121,121,0.00K,0.83%
09/12/2022,Star,120,120,120,120,0.10K,-1.04%
09/09/2022,Star,121.26,121.26,121.26,121.26,0.05K,4.50%
09/08/2022,Star,116.04,116.04,116.04,116.04,9.00K,-4.49%
09/01/2022,Star,121.5,121.5,121.5,121.5,0.23K,0.41%
08/31/2022,Star,121,121,121,121,0.00K,1.68%
08/30/2022,Star,119,119,119,119,0.14K,-2.46%
08/26/2022,Star,122,122,122,122,0.05K,-1.60%
08/12/2022,Star,123.99,123.99,123.99,123.99,0.10K,4.19%
08/11/2022,Star,119,119,119,119,0.12K,-4.02%
08/01/2022,Star,123.99,123.99,123.99,123.99,0.00K,3.32%
07/27/2022,Star,120,120,120,120,0.00K,0.00%
07/21/2022,Star,120,120,120,120,0.03K,0.00%
07/20/2022,Star,120,120,120,120,0.12K,-1.64%
07/15/2022,Star,122,122,122,122,0.00K,3.39%
07/14/2022,Star,118,118,118,118,0.61K,0.01%
07/13/2022,Star,117.99,117.99,117.99,117.99,0.25K,-1.68%
07/11/2022,Star,120,120,120,120,0.11K,0.00%
07/08/2022,Star,120,120,120,120,0.01K,2.56%
07/06/2022,Star,117,117,117,117,0.06K,0.86%
07/04/2022,Star,116,116,116,116,0.02K,-3.33%
06/30/2022,Star,119.99,119.99,119.99,119.99,0.02K,-0.01%
06/29/2022,Star,120,120,120,120,0.01K,0.00%
06/27/2022,Star,120,120,120,120,0.04K,0.00%
06/24/2022,Star,120,120,120,120,0.02K,3.45%
06/23/2022,Star,116,116,116,116,0.01K,-3.33%
06/20/2022,Star,120,120,120,120,0.01K,3.45%
06/17/2022,Star,116,116,116,116,0.54K,0.00%
06/15/2022,Star,116,116,116,116,0.05K,0.00%
06/13/2022,Star,116,116,116,116,0.05K,-1.69%
06/07/2022,Star,118,118,118,118,0.13K,-1.67%
06/03/2022,Star,120,120,120,120,0.00K,0.00%
06/01/2022,Star,120,120,120,120,0.01K,4.71%
05/30/2022,Star,114.6,114.6,114.6,114.6,0.03K,-4.50%
05/27/2022,Star,120,120,120,120,0.05K,-3.23%
05/17/2022,Star,124,124,124,124,0.05K,0.00%
05/13/2022,Star,124,124,124,124,0.00K,3.33%
05/12/2022,Star,120,120,120,120,1.99K,0.00%
04/25/2022,Star,120,120,120,120,0.25K,3.45%
04/22/2022,Star,116,116,116,116,0.17K,0.00%
04/21/2022,Star,116,116,116,116,0.10K,-0.43%
04/13/2022,Star,116.5,116.5,116.5,116.5,0.10K,0.00%
04/12/2022,Star,116.5,112.52,116.5,112.52,0.07K,0.00%
04/11/2022,Star,116.5,113.1,116.5,113.1,0.10K,-0.28%
04/07/2022,Star,116.83,116.83,116.83,116.83,0.00K,3.80%
04/06/2022,Star,112.55,112.56,112.56,112.55,0.33K,0.04%
04/05/2022,Star,112.5,112.5,112.5,112.5,3.70K,0.00%
04/04/2022,Star,112.5,112.5,112.5,112.5,17.09K,0.45%
04/01/2022,Star,112,112,112,112,0.12K,0.00%
03/30/2022,Star,112,112,112,112,0.08K,-4.13%
03/17/2022,Star,116.83,116.83,116.83,116.83,0.00K,4.50%
03/16/2022,Star,111.8,111.8,111.8,111.8,0.09K,4.49%
03/15/2022,Star,107,107,107,107,0.02K,-0.01%
03/14/2022,Star,107.01,107.15,107.15,107.01,0.08K,-0.18%
03/04/2022,Star,107.2,107.2,107.2,107.2,0.07K,0.09%
03/03/2022,Star,107.1,107.1,107.1,107.1,,-4.38%
03/01/2022,Star,112,112,112,112,0.34K,0.00%
02/28/2022,Star,112,112,112,112,0.92K,-0.44%
02/24/2022,Star,112.5,112.5,112.5,112.5,6.16K,-0.09%
02/22/2022,Star,112.6,112.6,112.6,112.6,0.05K,-2.93%
02/21/2022,Star,116,116,116,116,0.00K,-1.69%
02/04/2022,Star,118,118,118,118,0.00K,0.00%
01/31/2022,Star,118,118,118,118,0.10K,2.61%
01/28/2022,Star,115,115,115,115,0.00K,-0.01%
01/27/2022,Star,115.01,115.01,115.01,115.01,0.20K,-3.35%
01/20/2022,Star,119,119,119,119,0.03K,0.00%
01/18/2022,Star,119,119,119,119,0.00K,0.00%
01/17/2022,Star,119,119,119,119,0.01K,-0.83%
01/07/2022,Star,120,120,120,120,0.09K,0.00%
01/05/2022,Star,120,116.52,120,116.52,0.07K,-1.63%
12/31/2021,Star,121.99,121.99,121.99,121.99,0.19K,-0.13%
12/29/2021,Star,122.15,130,130,122.15,10.05K,-3.82%
12/28/2021,Star,127,127,127,127,2.00K,0.00%
12/27/2021,Star,127,127,127,127,0.20K,3.29%
12/24/2021,Star,122.95,127,127,122.95,1.19K,-0.02%
12/23/2021,Star,122.98,122.98,122.98,122.98,0.50K,-0.02%
12/13/2021,Star,123,123,123,123,0.01K,2.50%
12/10/2021,Star,120,120,120,120,0.07K,-2.83%
11/10/2021,Star,123.5,123.5,123.5,123.5,0.11K,1.23%
11/09/2021,Star,122,122,122,122,0.01K,0.00%
11/04/2021,Star,122,122,122,122,0.05K,-1.61%
11/01/2021,Star,124,124,124,124,0.09K,3.33%
10/29/2021,Star,120,120,120,120,0.49K,-3.92%
10/19/2021,Star,124.9,124.9,124.9,124.9,0.03K,1.22%
10/14/2021,Star,123.4,124.9,124.9,123.4,0.99K,-0.80%
10/13/2021,Star,124.4,124.4,124.4,124.4,0.03K,-0.48%
10/06/2021,Star,125,125,125,125,0.10K,4.17%
10/01/2021,Star,120,120,120,120,0.04K,4.35%
09/30/2021,Star,115,115,115,115,0.11K,0.00%
09/29/2021,Star,115,115,115,115,0.99K,0.00%
09/28/2021,Star,115,115,115,115,0.85K,0.35%
09/27/2021,Star,114.6,114.6,114.6,114.6,0.01K,-4.50%
09/20/2021,Star,120,120,120,120,0.00K,-0.83%
09/07/2021,Star,121,124.87,124.87,121,0.20K,-2.42%
09/06/2021,Star,124,121,124,121,5.97K,3.77%
08/26/2021,Star,119.5,119.5,119.5,119.5,0.02K,-0.17%
08/23/2021,Star,119.7,119.7,119.7,119.7,0.00K,0.00%
08/19/2021,Star,119.7,119.7,119.7,119.7,0.04K,-0.16%
08/02/2021,Star,119.89,119.89,119.89,119.89,0.02K,3.08%
