Date,Valeur,Price,Open,High,Low,Vol.,Change %
11/15/2022,TELNET,7.2,7.35,7.35,7.2,0.93K,-0.69%
11/14/2022,TELNET,7.25,7.3,7.3,7.22,0.58K,-2.03%
11/10/2022,TELNET,7.4,7.4,7.4,7.4,0.00K,1.37%
11/09/2022,TELNET,7.3,7.3,7.3,7.3,0.00K,0.69%
11/08/2022,TELNET,7.25,7.25,7.4,7.2,1.99K,-2.68%
11/07/2022,TELNET,7.45,7.25,7.45,7.2,2.44K,3.47%
11/04/2022,TELNET,7.2,7.16,7.2,7.15,1.17K,0.00%
11/03/2022,TELNET,7.2,7.14,7.24,7.13,1.74K,-0.69%
11/02/2022,TELNET,7.25,7.25,7.25,7.1,21.68K,0.00%
11/01/2022,TELNET,7.25,7.3,7.34,7.18,4.24K,-1.23%
10/31/2022,TELNET,7.34,7.35,7.35,7.3,0.38K,-0.14%
10/28/2022,TELNET,7.35,7.3,7.35,7.3,0.48K,0.00%
10/27/2022,TELNET,7.35,7.45,7.45,7.3,1.36K,-0.27%
10/26/2022,TELNET,7.37,7.29,7.45,7.29,3.11K,0.96%
10/25/2022,TELNET,7.3,7.37,7.37,7.01,15.78K,-0.82%
10/24/2022,TELNET,7.36,7.25,7.36,7.22,0.38K,0.00%
10/21/2022,TELNET,7.36,7.23,7.37,7.22,3.23K,1.80%
10/20/2022,TELNET,7.23,7.37,7.37,7.23,1.68K,-1.63%
10/19/2022,TELNET,7.35,7.37,7.37,7.22,1.10K,0.27%
10/18/2022,TELNET,7.33,7.33,7.33,7.3,3.42K,-0.54%
10/17/2022,TELNET,7.37,7.35,7.37,7.35,1.05K,0.00%
10/14/2022,TELNET,7.37,7.37,7.37,7.32,0.06K,0.27%
10/13/2022,TELNET,7.35,7.37,7.37,7.33,0.38K,0.55%
10/12/2022,TELNET,7.31,7.37,7.41,7.31,11.69K,-0.81%
10/11/2022,TELNET,7.37,7.45,7.45,7.37,0.57K,-1.07%
10/10/2022,TELNET,7.45,7.45,7.45,7.34,0.30K,2.05%
10/07/2022,TELNET,7.3,7.4,7.4,7.3,0.78K,-0.95%
10/06/2022,TELNET,7.37,7.35,7.45,7.22,2.45K,0.96%
10/05/2022,TELNET,7.3,7.3,7.35,7.3,4.68K,-0.68%
10/04/2022,TELNET,7.35,7.47,7.47,7.33,2.27K,-1.61%
10/03/2022,TELNET,7.47,7.5,7.5,7.47,1.11K,0.54%
09/30/2022,TELNET,7.43,7.55,7.55,7.43,1.44K,-0.80%
09/29/2022,TELNET,7.49,7.59,7.65,7.43,2.29K,-1.45%
09/28/2022,TELNET,7.6,7.77,7.77,7.6,1.42K,0.00%
09/27/2022,TELNET,7.6,7.8,7.84,7.51,5.76K,-2.56%
09/26/2022,TELNET,7.8,7.54,7.81,7.54,21.27K,3.31%
09/23/2022,TELNET,7.55,7.45,7.64,7.45,12.44K,1.34%
09/22/2022,TELNET,7.45,7.35,7.45,7.31,14.82K,1.36%
09/21/2022,TELNET,7.35,7.35,7.35,7.3,2.78K,-0.54%
09/20/2022,TELNET,7.39,7.26,7.4,7.24,6.57K,2.21%
09/19/2022,TELNET,7.23,7.48,7.48,7.23,8.33K,-1.09%
