Date,Valeur,Price,Open,High,Low,Vol.,Change %
10/07/2021,SOMOC,0.85,0.85,0.86,0.85,18.40K,0.00%
10/06/2021,SOMOC,0.85,0.85,0.85,0.84,5.38K,1.19%
10/05/2021,SOMOC,0.84,0.84,0.85,0.83,4.19K,0.00%
10/04/2021,SOMOC,0.84,0.85,0.85,0.84,1.50K,0.00%
10/01/2021,SOMOC,0.84,0.84,0.84,0.83,63.94K,-1.18%
09/30/2021,SOMOC,0.85,0.84,0.86,0.84,11.16K,1.19%
09/29/2021,SOMOC,0.84,0.85,0.86,0.83,37.95K,-2.33%
09/28/2021,SOMOC,0.86,0.86,0.86,0.86,5.64K,0.00%
09/27/2021,SOMOC,0.86,0.86,0.86,0.85,1.06K,1.18%
09/24/2021,SOMOC,0.85,0.84,0.86,0.84,13.75K,0.00%
09/23/2021,SOMOC,0.85,0.84,0.85,0.84,9.03K,0.00%
09/22/2021,SOMOC,0.85,0.85,0.86,0.83,20.30K,0.00%
09/21/2021,SOMOC,0.85,0.85,0.85,0.85,0.73K,-1.16%
09/20/2021,SOMOC,0.86,0.86,0.86,0.84,12.66K,-1.15%
09/17/2021,SOMOC,0.87,0.86,0.87,0.84,32.40K,0.00%
09/16/2021,SOMOC,0.87,0.87,0.87,0.85,15.66K,-1.14%
09/15/2021,SOMOC,0.88,0.88,0.88,0.88,0.60K,0.00%
09/14/2021,SOMOC,0.88,0.89,0.89,0.88,1.22K,0.00%
09/13/2021,SOMOC,0.88,0.88,0.88,0.87,9.19K,1.15%
09/10/2021,SOMOC,0.87,0.88,0.88,0.87,9.01K,0.00%
09/09/2021,SOMOC,0.87,0.89,0.89,0.86,2.01K,-1.14%
09/08/2021,SOMOC,0.88,0.89,0.89,0.87,2.16K,0.00%
09/07/2021,SOMOC,0.88,0.85,0.89,0.85,6.87K,2.33%
09/06/2021,SOMOC,0.86,0.87,0.88,0.86,38.86K,-3.37%
09/03/2021,SOMOC,0.89,0.89,0.9,0.87,1.90K,1.14%
09/02/2021,SOMOC,0.88,0.88,0.9,0.87,41.55K,-1.12%
09/01/2021,SOMOC,0.89,0.9,0.9,0.89,0.16K,-1.11%
08/31/2021,SOMOC,0.9,0.88,0.9,0.87,1.18K,-1.10%
08/30/2021,SOMOC,0.91,0.9,0.91,0.9,0.35K,2.25%
08/27/2021,SOMOC,0.89,0.89,0.89,0.88,94.21K,-1.11%
08/26/2021,SOMOC,0.9,0.89,0.9,0.88,42.61K,0.00%
08/25/2021,SOMOC,0.9,0.9,0.9,0.89,31.09K,-1.10%
