Date,Valeur,Price,Open,High,Low,Vol.,Change %
08/09/2023,ICF,78.99,78,78.99,77.5,0.16K,-1.75%
08/08/2023,ICF,80.4,80.5,80.5,80.1,0.03K,-1.03%
08/07/2023,ICF,81.24,81.62,81.62,81.24,0.23K,-0.93%
08/04/2023,ICF,82,82.6,82.6,82,0.12K,-0.74%
08/03/2023,ICF,82.61,83.2,83.2,82.61,0.17K,-0.71%
08/02/2023,ICF,83.2,83.2,83.2,83.2,0.10K,-0.05%
08/01/2023,ICF,83.24,83.23,83.24,83.23,0.05K,0.00%
07/31/2023,ICF,83.24,81.6,83.24,81.6,0.44K,-0.05%
07/28/2023,ICF,83.28,83.4,83.4,83.28,0.60K,-0.19%
07/27/2023,ICF,83.44,82,83.45,82,0.39K,-0.01%
07/26/2023,ICF,83.45,83.56,83.56,83.4,0.28K,-0.14%
07/24/2023,ICF,83.57,83.6,83.62,82,0.15K,-1.10%
07/21/2023,ICF,84.5,85,85,83.6,0.62K,-1.29%
07/20/2023,ICF,85.6,85.62,86,85.07,0.54K,-2.73%
07/18/2023,ICF,88,86.5,88,85.51,0.59K,0.00%
07/17/2023,ICF,88,88.7,88.7,87.5,0.18K,-0.79%
07/14/2023,ICF,88.7,87.51,88.8,87.51,0.15K,1.36%
07/13/2023,ICF,87.51,88.8,88.8,87.51,0.07K,-2.76%
07/12/2023,ICF,89.99,88.01,89.99,87.5,0.24K,2.26%
07/11/2023,ICF,88,89.11,90,88,0.32K,-2.22%
07/10/2023,ICF,90,90,90.4,90,0.08K,0.00%
07/07/2023,ICF,90,90.5,90.5,90,0.17K,-0.55%
07/06/2023,ICF,90.5,90.6,90.6,90.5,0.12K,0.00%
07/05/2023,ICF,90.5,92.3,92.9,90.5,0.26K,-1.95%
07/04/2023,ICF,92.3,87,92.3,87,0.72K,-5.82%
07/03/2023,ICF,98,96.55,98.49,96.4,0.63K,1.50%
06/30/2023,ICF,96.55,98,98.39,96.5,0.11K,-1.97%
06/27/2023,ICF,98.49,95.4,98.49,95.4,0.53K,0.56%
06/26/2023,ICF,97.94,95.31,97.94,95.3,0.90K,2.02%
06/23/2023,ICF,96,96,96,96,0.03K,-2.24%
06/22/2023,ICF,98.2,97.49,98.2,97,0.19K,1.24%
06/21/2023,ICF,97,98,98,97,0.39K,0.52%
06/20/2023,ICF,96.5,95,96.5,94.5,0.51K,0.73%
06/19/2023,ICF,95.8,96,96,95.5,0.21K,-1.12%
06/16/2023,ICF,96.89,96.9,96.9,96.89,0.02K,-0.11%
06/15/2023,ICF,97,97.5,98.39,97,0.24K,-1.41%
06/14/2023,ICF,98.39,96,98.4,96,0.01K,0.91%
06/13/2023,ICF,97.5,98,98,97.5,0.06K,-2.00%
06/12/2023,ICF,99.49,99.96,99.96,98.2,0.01K,-1.00%
06/09/2023,ICF,100.49,100.49,100.49,100.49,0.00K,1.01%
06/08/2023,ICF,99.49,98.99,99.5,98,0.58K,0.49%
06/07/2023,ICF,99,96,99,96,0.70K,2.06%
06/06/2023,ICF,97,97,97.49,94.91,0.24K,-0.51%
06/05/2023,ICF,97.5,94.8,97.5,94.8,0.10K,0.00%
06/01/2023,ICF,97.5,96.9,97.5,96.9,0.01K,1.04%
05/31/2023,ICF,96.5,95,96.5,94.6,1.29K,2.13%
05/30/2023,ICF,94.49,94.49,95,94.3,0.70K,0.00%
05/29/2023,ICF,94.49,94,94.49,94,0.27K,-0.01%
05/26/2023,ICF,94.5,94.45,94.5,94,0.34K,0.00%
05/25/2023,ICF,94.5,92.3,94.5,92.3,0.43K,0.53%
05/24/2023,ICF,94,92.12,94,92.12,0.19K,0.00%
05/23/2023,ICF,94,94.45,94.45,93.9,0.02K,1.08%
05/22/2023,ICF,93,94.5,94.5,93,0.29K,-1.59%
05/19/2023,ICF,94.5,93.5,94.5,93.5,0.18K,0.00%
05/18/2023,ICF,94.5,94.38,94.5,94.36,0.63K,0.13%
05/17/2023,ICF,94.38,92.98,94.38,92.75,0.92K,1.51%
05/16/2023,ICF,92.98,92.85,92.98,92.85,0.24K,-0.02%
05/15/2023,ICF,93,93,93.38,92.9,0.34K,-0.43%
05/12/2023,ICF,93.4,93.5,93.5,93,19.43K,-0.11%
05/11/2023,ICF,93.5,93.48,93.5,93.48,0.11K,0.59%
05/10/2023,ICF,92.95,92.96,93,92.95,0.07K,-0.05%
05/09/2023,ICF,93,94.48,94.48,93,0.69K,-2.00%
05/08/2023,ICF,94.9,94.94,94.94,92.92,0.39K,-0.11%
05/05/2023,ICF,95,94.95,95,93.6,0.33K,0.00%
05/04/2023,ICF,95,94,95,92.3,0.74K,0.26%
05/03/2023,ICF,94.75,94.89,94.89,92.25,0.62K,-0.22%
05/02/2023,ICF,94.96,93.1,94.96,92,0.18K,-0.04%
04/28/2023,ICF,95,98,98,95,0.46K,-2.06%
04/27/2023,ICF,97,96.3,98,96,0.59K,2.11%
04/26/2023,ICF,95,97,98,95,0.54K,-4.03%
04/25/2023,ICF,98.99,95,98.99,94,0.98K,3.22%
04/24/2023,ICF,95.9,92.91,96,92.91,2.45K,-0.91%
04/20/2023,ICF,96.78,97,98,96.78,1.79K,-5.99%
04/19/2023,ICF,102.95,102.7,102.95,100,0.40K,0.92%
04/18/2023,ICF,102.01,100.55,102.01,100.01,0.22K,-0.58%
04/17/2023,ICF,102.6,100,102.7,100,0.04K,-0.34%
04/14/2023,ICF,102.95,101,102.95,99.95,0.36K,-0.05%
04/13/2023,ICF,103,101.4,103,101,0.05K,-0.39%
04/12/2023,ICF,103.4,103.9,103.95,103.1,0.29K,-0.54%
04/11/2023,ICF,103.96,102.99,103.97,102.99,0.32K,4.06%
04/10/2023,ICF,99.9,100.5,100.51,99.9,0.22K,-1.10%
04/07/2023,ICF,101.01,101.98,103,101,0.83K,-0.95%
04/06/2023,ICF,101.98,101,101.98,100,0.96K,2.08%
04/05/2023,ICF,99.9,99.9,101,99.89,0.64K,0.00%
04/04/2023,ICF,99.9,99.95,100,99.9,0.26K,0.00%
04/03/2023,ICF,99.9,99.9,101.99,99.9,0.19K,0.00%
03/31/2023,ICF,99.9,99.9,101.8,99.5,0.62K,0.40%
03/30/2023,ICF,99.5,99.5,99.9,99.5,0.18K,0.00%
03/29/2023,ICF,99.5,99.51,99.98,99.5,0.28K,0.00%
03/28/2023,ICF,99.5,99.5,100,99.45,0.16K,0.00%
03/27/2023,ICF,99.5,99.35,99.5,99.35,0.12K,0.00%
03/24/2023,ICF,99.5,100,100,99.5,0.18K,-0.85%
03/23/2023,ICF,100.35,100.3,100.35,99.5,0.18K,0.05%
03/22/2023,ICF,100.3,100.4,100.4,99.55,0.53K,0.40%
03/21/2023,ICF,99.9,100,100.98,99.9,0.71K,-0.10%
03/17/2023,ICF,100,100,101.9,100,0.59K,0.00%
03/16/2023,ICF,100,100,101.95,100,0.89K,0.00%
03/15/2023,ICF,100,99.99,100,99.3,0.49K,0.39%
03/14/2023,ICF,99.61,99.7,99.98,99.5,0.21K,-0.38%
03/13/2023,ICF,99.99,99.99,100,99.98,0.36K,0.00%
03/10/2023,ICF,99.99,99.99,100,99.5,0.63K,0.00%
03/09/2023,ICF,99.99,99.7,100,99.65,1.25K,0.29%
03/08/2023,ICF,99.7,99.01,99.8,99.01,0.86K,0.30%
03/07/2023,ICF,99.4,98.5,100,98.5,1.21K,0.91%
03/06/2023,ICF,98.5,98,98.5,98,0.20K,0.00%
03/03/2023,ICF,98.5,97.8,98.5,97,0.84K,0.00%
03/02/2023,ICF,98.5,98.5,98.5,98.5,0.01K,-0.34%
03/01/2023,ICF,98.84,98.85,98.85,97.5,0.09K,-0.01%
02/28/2023,ICF,98.85,97.5,98.85,97.5,0.14K,0.00%
02/27/2023,ICF,98.85,98.89,98.89,97.5,0.20K,-0.04%
02/24/2023,ICF,98.89,97.99,98.89,96.01,1.40K,1.01%
02/23/2023,ICF,97.9,96,98.6,96,1.29K,1.98%
02/22/2023,ICF,96,96,96,95.5,0.31K,-0.92%
02/21/2023,ICF,96.89,95.5,96.89,95.4,0.30K,0.50%
02/20/2023,ICF,96.41,96.41,96.42,95.4,0.25K,1.27%
02/17/2023,ICF,95.2,96.33,96.5,95,0.74K,-1.17%
02/16/2023,ICF,96.33,96.3,96.33,95.5,0.78K,0.34%
02/15/2023,ICF,96,96,96.95,95.5,0.70K,0.00%
02/14/2023,ICF,96,95.5,96,95.5,0.03K,0.52%
02/13/2023,ICF,95.5,95.5,95.5,95.5,0.20K,0.41%
02/10/2023,ICF,95.11,95.5,95.99,95.11,0.19K,-0.92%
02/09/2023,ICF,95.99,95.5,95.99,95.5,0.03K,-0.01%
02/08/2023,ICF,96,95.3,96,95,0.68K,0.73%
02/07/2023,ICF,95.3,96,96,95.22,0.37K,-0.73%
02/06/2023,ICF,96,96,96,96,0.16K,-1.03%
02/03/2023,ICF,97,96,97,96,0.23K,1.89%
02/02/2023,ICF,95.2,97.27,97.27,95.2,0.62K,-2.16%
02/01/2023,ICF,97.3,95.21,97.3,95.2,0.44K,0.33%
01/31/2023,ICF,96.98,96,97,96,0.23K,0.81%
01/30/2023,ICF,96.2,95.3,96.99,95.3,0.34K,0.21%
01/27/2023,ICF,96,95.01,96,95,0.80K,0.00%
01/26/2023,ICF,96,96,97,95.01,0.65K,-1.42%
01/25/2023,ICF,97.38,97.38,97.38,97.38,0.00K,1.44%
01/24/2023,ICF,96,95.01,97.49,95.01,0.91K,1.04%
01/23/2023,ICF,95.01,97.48,97.48,95.01,0.60K,-2.55%
01/20/2023,ICF,97.5,98,98.5,97,3.15K,0.67%
01/19/2023,ICF,96.85,95.1,97,95.1,0.31K,-0.21%
01/18/2023,ICF,97.05,95.5,97.05,94.2,0.78K,1.52%
01/17/2023,ICF,95.6,96,96,94.5,0.65K,-0.42%
01/16/2023,ICF,96,96.5,97,95.1,0.14K,-1.03%
01/13/2023,ICF,97,97.65,97.65,95.03,0.88K,-0.87%
01/12/2023,ICF,97.85,95.03,97.85,95.02,1.22K,2.99%
01/11/2023,ICF,95.01,98.7,98.8,94,1.57K,-3.74%
01/10/2023,ICF,98.7,94.84,98.7,94.8,4.53K,4.00%
01/09/2023,ICF,94.9,93.6,94.9,93.6,0.24K,1.39%
01/06/2023,ICF,93.6,91,93.6,90.6,2.53K,2.87%
01/05/2023,ICF,90.99,90.95,91,90.5,0.73K,0.65%
01/04/2023,ICF,90.4,90,91,90,1.00K,0.41%
01/03/2023,ICF,90.03,90,90.04,90,0.23K,0.03%
01/02/2023,ICF,90,90.06,90.06,89.2,0.17K,-0.06%
12/30/2022,ICF,90.05,89.95,90.1,89,0.65K,0.11%
12/29/2022,ICF,89.95,88.1,89.95,88.1,0.05K,1.07%
12/28/2022,ICF,89,89,89.5,89,0.24K,-1.10%
12/27/2022,ICF,89.99,88,90.1,88,0.60K,0.21%
12/26/2022,ICF,89.8,89.5,89.8,88,0.21K,-0.17%
12/23/2022,ICF,89.95,89.96,89.96,89.95,0.09K,-0.01%
12/22/2022,ICF,89.96,89.96,89.96,89.95,0.20K,-0.03%
12/21/2022,ICF,89.99,89.99,89.99,89.99,0.01K,-0.01%
12/20/2022,ICF,90,88.4,90,88.26,0.04K,0.00%
12/19/2022,ICF,90,90,90,88.25,1.51K,0.00%
12/16/2022,ICF,90,89.9,90,89.9,0.21K,0.00%
12/15/2022,ICF,90,90,90,89.2,0.16K,0.00%
12/14/2022,ICF,90,89.21,90,89.2,0.59K,-0.11%
12/13/2022,ICF,90.1,90,90.1,89.2,0.58K,1.00%
12/12/2022,ICF,89.21,89.8,90,89.2,0.70K,-0.66%
12/09/2022,ICF,89.8,89.3,89.98,89.18,0.52K,0.65%
12/08/2022,ICF,89.22,89.98,89.98,89.22,0.60K,-0.87%
12/07/2022,ICF,90,90,90,89.99,0.57K,0.00%
12/06/2022,ICF,90,90,90.1,90,0.72K,0.00%
12/05/2022,ICF,90,90.35,90.35,90,0.44K,0.00%
12/02/2022,ICF,90,90.9,90.9,89.2,0.53K,0.00%
12/01/2022,ICF,90,89.89,90,89.3,0.94K,0.11%
11/30/2022,ICF,89.9,90,91,89.9,1.37K,-0.11%
11/29/2022,ICF,90,90,90.79,89.16,0.72K,-0.88%
11/28/2022,ICF,90.8,90,90.8,90,1.11K,0.89%
11/25/2022,ICF,90,90,90.84,90,0.40K,0.56%
11/24/2022,ICF,89.5,90.94,90.94,89.5,1.03K,-0.11%
11/23/2022,ICF,89.6,90.35,90.98,89.6,0.02K,-0.85%
11/22/2022,ICF,90.37,90.3,90.37,89.2,4.11K,-0.02%
11/21/2022,ICF,90.39,89.2,90.39,89.06,0.11K,-0.01%
11/18/2022,ICF,90.4,90.53,90.53,89.1,0.21K,-0.20%
11/17/2022,ICF,90.58,89.3,90.59,89.11,0.37K,-0.34%
11/16/2022,ICF,90.89,91,91,89.1,0.39K,0.15%
11/15/2022,ICF,90.75,91,91,89.5,0.05K,-0.26%
11/14/2022,ICF,90.99,91,91,89.95,0.20K,-0.01%
11/11/2022,ICF,91,91.39,91.39,90,0.35K,-0.49%
11/10/2022,ICF,91.45,90.7,91.45,89.05,0.56K,1.61%
