Date,Valeur,Price,Open,High,Low,Vol.,Change %
12/06/2021,STPIL,12.9,12.99,12.99,12.75,2.41K,-0.39%
12/03/2021,STPIL,12.95,12.95,12.95,12.95,0.01K,0.39%
12/02/2021,STPIL,12.9,12.99,12.99,12.9,1.07K,-0.62%
12/01/2021,STPIL,12.98,12.98,12.98,12.9,0.82K,0.08%
11/30/2021,STPIL,12.97,12.92,12.98,12.9,6.65K,-0.08%
11/29/2021,STPIL,12.98,12.97,12.98,12.93,1.61K,0.08%
11/26/2021,STPIL,12.97,12.94,12.97,12.94,0.62K,0.23%
11/25/2021,STPIL,12.94,12.94,12.94,12.94,0.28K,-0.23%
11/24/2021,STPIL,12.97,12.97,12.97,12.97,0.00K,0.00%
11/23/2021,STPIL,12.97,12.91,12.97,12.91,0.71K,-0.08%
11/19/2021,STPIL,12.98,12.98,12.98,12.98,0.00K,0.00%
11/17/2021,STPIL,12.98,12.95,12.98,12.91,1.99K,0.15%
11/15/2021,STPIL,12.96,12.9,12.96,12.9,0.13K,0.08%
11/12/2021,STPIL,12.95,12.9,12.95,12.9,0.06K,-0.23%
11/05/2021,STPIL,12.98,12.75,12.98,12.75,0.01K,0.08%
11/03/2021,STPIL,12.97,12.97,12.97,12.97,0.00K,0.00%
11/02/2021,STPIL,12.97,12.98,12.98,12.75,0.75K,-0.08%
11/01/2021,STPIL,12.98,12.98,12.98,12.76,0.08K,0.00%
10/28/2021,STPIL,12.98,12.98,12.98,12.98,0.00K,-0.08%
10/27/2021,STPIL,12.99,12.8,12.99,12.72,0.53K,1.48%
10/26/2021,STPIL,12.8,12.83,12.83,12.75,2.58K,-1.54%
10/25/2021,STPIL,13,12.85,13,12.83,0.31K,0.00%
10/22/2021,STPIL,13,13,13,12.98,1.13K,-2.26%
10/21/2021,STPIL,13.3,13,13.5,13,1.80K,2.31%
10/20/2021,STPIL,13,12.81,13,12.75,1.59K,0.00%
10/19/2021,STPIL,13,13,13,13,0.06K,1.64%
10/14/2021,STPIL,12.79,12.79,12.98,12.68,1.88K,-0.08%
10/13/2021,STPIL,12.8,12.8,13,12.79,2.11K,0.00%
10/12/2021,STPIL,12.8,12.85,12.85,12.8,0.14K,-1.54%
10/11/2021,STPIL,13,13,13,12.88,0.22K,0.00%
10/08/2021,STPIL,13,12.99,13,12.99,0.10K,0.08%
10/07/2021,STPIL,12.99,12.82,13,12.82,0.15K,0.00%
10/05/2021,STPIL,12.99,12.82,12.99,12.82,2.72K,-0.08%
10/04/2021,STPIL,13,12.84,13,12.82,0.87K,0.00%
10/01/2021,STPIL,13,13.2,13.2,12.82,2.61K,-1.52%
09/30/2021,STPIL,13.2,13.2,13.2,12.94,1.27K,-1.86%
