Date,Valeur,Price,Open,High,Low,Vol.,Change %
09/27/2021,DELICE,14.55,14.55,14.55,14.5,1.99K,0.00%
09/24/2021,DELICE,14.55,14.6,14.6,14.5,4.80K,0.28%
09/23/2021,DELICE,14.51,14.51,14.6,14.5,3.09K,0.00%
09/22/2021,DELICE,14.51,14.64,14.68,14.51,0.34K,-1.16%
09/21/2021,DELICE,14.68,14.68,14.68,14.68,1.00K,0.27%
09/20/2021,DELICE,14.64,14.65,14.7,14.6,41.62K,-0.07%
09/17/2021,DELICE,14.65,14.7,14.7,14.65,0.06K,-0.34%
09/16/2021,DELICE,14.7,14.45,14.7,14.45,0.22K,1.73%
09/15/2021,DELICE,14.45,14.45,14.45,14.45,0.50K,-0.34%
09/14/2021,DELICE,14.5,14.7,14.7,14.5,58.05K,-0.68%
09/13/2021,DELICE,14.6,14.6,14.6,14.6,0.03K,-0.68%
09/10/2021,DELICE,14.7,14.69,14.7,14.69,2.00K,0.68%
09/09/2021,DELICE,14.6,14.61,14.61,14.6,0.94K,-0.68%
09/08/2021,DELICE,14.7,14.7,14.7,14.7,0.39K,0.14%
09/07/2021,DELICE,14.68,14.5,14.68,14.5,1.60K,1.24%
09/06/2021,DELICE,14.5,14.5,14.5,14.5,0.86K,0.00%
09/03/2021,DELICE,14.5,14.5,14.5,14.5,0.95K,-1.36%
09/02/2021,DELICE,14.7,14.7,14.7,14.7,0.03K,0.00%
09/01/2021,DELICE,14.7,14.75,14.75,14.7,2.76K,-0.68%
08/31/2021,DELICE,14.8,14.8,14.8,14.8,0.06K,-0.67%
08/27/2021,DELICE,14.9,14.71,14.9,14.7,0.29K,0.07%
08/26/2021,DELICE,14.89,14.89,14.89,14.71,0.17K,0.61%
08/25/2021,DELICE,14.8,14.7,14.9,14.7,1.33K,0.00%
08/24/2021,DELICE,14.8,14.7,14.8,14.68,0.17K,0.68%
08/23/2021,DELICE,14.7,14.9,14.9,14.7,5.18K,-1.21%
08/20/2021,DELICE,14.88,14.9,14.9,14.7,1.14K,-0.13%
08/19/2021,DELICE,14.9,14.66,14.9,14.66,1.22K,1.64%
08/18/2021,DELICE,14.66,14.66,14.66,14.66,0.10K,-1.61%
08/16/2021,DELICE,14.9,14.85,14.9,14.66,0.45K,0.00%
08/12/2021,DELICE,14.9,14.66,14.9,14.65,1.10K,0.00%
